TRADE_DT,B_ANAL_CURVENUMBER,B_ANAL_CURVETERM,B_ANAL_YIELD
2022.01.01,2172,12.3,13.4167
2022.01.01,2172,12.4,13.420099999999999
2022.01.01,2172,12.5,13.423199999999999
2022.01.01,2172,12.599999999999999,13.426199999999999
2022.01.01,2172,12.699999999999999,13.429
2022.01.01,2172,12.8,13.431599999999999
2022.01.01,2172,12.9,13.434199999999998
2022.01.01,2172,13,13.4366
2022.01.01,2172,13.099999999999999,13.439
2022.01.01,2172,13.199999999999999,13.441299999999998
2022.01.01,2172,13.3,13.4435
2022.01.01,2172,13.4,13.4458
2022.01.01,2172,13.5,13.448099999999998
2022.01.01,2172,13.599999999999999,13.4504
2022.01.01,2172,13.699999999999999,13.452799999999999
2022.01.01,2172,13.8,13.455299999999999
2022.01.01,2172,13.9,13.4578
2022.01.01,2172,14,13.460499999999999
2022.01.01,2172,14.099999999999999,13.4634
2022.01.01,2172,14.199999999999999,13.4664
2022.01.01,2172,14.3,13.469599999999999
2022.01.01,2172,14.4,13.4731
2022.01.01,2172,14.5,13.4768
2022.01.01,2172,14.599999999999999,13.4807
2022.01.01,2172,14.699999999999999,13.484899999999999
2022.01.01,2172,14.8,13.489499999999999
2022.01.01,2172,14.9,13.4944
2022.01.01,2172,15,13.499599999999999
2022.01.01,2172,15.099999999999999,13.504899999999999
2022.01.01,2172,15.199999999999999,13.5099
2022.01.01,2172,15.3,13.514699999999999
2022.01.01,2172,15.4,13.519299999999999
2022.01.01,2172,15.5,13.5236
2022.01.01,2172,15.599999999999999,13.527699999999999
2022.01.01,2172,15.699999999999999,13.531599999999999
2022.01.01,2172,15.8,13.535299999999999
2022.01.01,2172,15.9,13.538699999999998
2022.01.01,2172,16,13.541999999999999
2022.01.01,2172,16.100000000000001,13.545099999999999
2022.01.01,2172,16.199999999999999,13.547999999999998
2022.01.01,2172,16.3,13.5507
2022.01.01,2172,16.399999999999998,13.5533
2022.01.01,2172,16.5,13.555699999999999
2022.01.01,2172,16.600000000000001,13.5579
2022.01.01,2172,16.699999999999999,13.56
2022.01.01,2172,16.8,13.561999999999999
2022.01.01,2172,16.899999999999998,13.5639
2022.01.01,2172,17,13.565599999999999
2022.01.01,2172,17.100000000000001,13.567199999999999
2022.01.01,2172,17.199999999999999,13.568699999999999
2022.01.01,2172,17.3,13.5701
2022.01.01,2172,17.399999999999998,13.5714
2022.01.01,2172,17.5,13.572599999999999
2022.01.01,2172,17.600000000000001,13.5737
2022.01.01,2172,17.699999999999999,13.574799999999999
2022.01.01,2172,17.8,13.575699999999999
2022.01.01,2172,17.899999999999998,13.5767
2022.01.01,2172,18,13.5776
2022.01.01,2172,18.100000000000001,13.5784
2022.01.01,2172,18.199999999999999,13.5792
2022.01.01,2172,18.3,13.58
2022.01.01,2172,18.399999999999998,13.5807
2022.01.01,2172,18.5,13.5815
2022.01.01,2172,18.600000000000001,13.5822
2022.01.01,2172,18.699999999999999,13.5829
2022.01.01,2172,18.8,13.5837
2022.01.01,2172,18.899999999999998,13.5844
2022.01.01,2172,19,13.5852
2022.01.01,2172,19.100000000000001,13.586
2022.01.01,2172,19.199999999999999,13.5868
2022.01.01,2172,19.3,13.587699999999999
2022.01.01,2172,19.399999999999998,13.588599999999999
2022.01.01,2172,19.5,13.5896
2022.01.01,2172,19.600000000000001,13.5907
2022.01.01,2172,19.699999999999999,13.591799999999999
2022.01.01,2172,19.8,13.593
2022.01.01,2172,19.899999999999998,13.594299999999998
2022.01.01,2172,20,13.5957
2022.01.01,2172,20.100000000000001,13.597099999999999
2022.01.01,2172,20.199999999999999,13.598499999999999
2022.01.01,2172,20.3,13.599899999999999
2022.01.01,2172,20.399999999999998,13.601199999999998
2022.01.01,2172,20.5,13.602399999999999
2022.01.01,2172,20.600000000000001,13.603699999999999
2022.01.01,2172,20.699999999999999,13.604899999999998
2022.01.01,2172,20.8,13.606099999999999
2022.01.01,2172,20.899999999999998,13.607299999999998
2022.01.01,2172,21,13.608399999999999
2022.01.01,2172,21.100000000000001,13.6095
2022.01.01,2172,21.199999999999999,13.6105
2022.01.01,2172,21.3,13.611599999999999
2022.01.01,2172,21.399999999999998,13.6126
2022.01.01,2172,21.5,13.613599999999999
2022.01.01,2172,21.600000000000001,13.614499999999999
2022.01.01,2172,21.699999999999999,13.615399999999999
2022.01.01,2172,21.8,13.616299999999997
2022.01.01,2172,21.899999999999998,13.617199999999998
2022.01.01,2172,22,13.617999999999998
2022.01.01,2172,22.100000000000001,13.618799999999998
2022.01.01,2172,22.199999999999999,13.6196
2022.01.01,2172,22.3,13.6204
2022.01.01,2172,22.399999999999998,13.621199999999998
2022.01.01,2172,22.5,13.621899999999998
2022.01.01,2172,22.600000000000001,13.6226
2022.01.01,2172,22.699999999999999,13.623199999999998
2022.01.01,2172,22.8,13.6239
2022.01.01,2172,22.899999999999998,13.624499999999999
2022.01.01,2172,23,13.625099999999999
2022.01.01,2172,23.100000000000001,13.6257
2022.01.01,2172,23.199999999999999,13.626299999999998
2022.01.01,2172,23.3,13.626899999999999
2022.01.01,2172,23.399999999999998,13.627399999999999
2022.01.01,2172,23.5,13.627899999999998
2022.01.01,2172,23.600000000000001,13.628399999999999
2022.01.01,2172,23.699999999999999,13.628899999999996
2022.01.01,2172,23.8,13.629299999999998
2022.01.01,2172,23.899999999999998,13.629799999999999
2022.01.01,2172,24,13.630199999999998
2022.01.01,2172,24.100000000000001,13.630599999999999
2022.01.01,2172,24.199999999999999,13.630999999999998
2022.01.01,2172,24.3,13.631399999999999
2022.01.01,2172,24.399999999999998,13.631799999999998
2022.01.01,2172,24.5,13.632099999999999
2022.01.01,2172,24.600000000000001,13.6325
2022.01.01,2172,24.699999999999999,13.632799999999999
2022.01.01,2172,24.8,13.633099999999998
2022.01.01,2172,24.899999999999998,13.6334
2022.01.01,2172,25,13.633699999999999
2022.01.01,2172,25.100000000000001,13.633999999999998
2022.01.01,2172,25.199999999999999,13.634299999999996
2022.01.01,2172,25.3,13.634599999999997
2022.01.01,2172,25.399999999999998,13.634799999999998
2022.01.01,2172,25.5,13.635099999999999
2022.01.01,2172,25.600000000000001,13.6353
2022.01.01,2172,25.699999999999999,13.6355
2022.01.01,2172,25.8,13.635799999999999
2022.01.01,2172,25.899999999999998,13.635999999999999
2022.01.01,2172,26,13.636199999999998
2022.01.01,2172,26.100000000000001,13.6364
2022.01.01,2172,26.199999999999999,13.636599999999999
2022.01.01,2172,26.3,13.636799999999999
2022.01.01,2172,26.399999999999998,13.636999999999998
2022.01.01,2172,26.5,13.637199999999998
2022.01.01,2172,26.600000000000001,13.637299999999996
2022.01.01,2172,26.699999999999999,13.637499999999999
2022.01.01,2172,26.8,13.637699999999998
2022.01.01,2172,26.899999999999998,13.637899999999998
2022.01.01,2172,27,13.637999999999998
2022.01.01,2172,27.100000000000001,13.638199999999995
2022.01.01,2172,27.199999999999999,13.638399999999997
2022.01.01,2172,27.3,13.638599999999998
2022.01.01,2172,27.399999999999998,13.638699999999998
2022.01.01,2172,27.5,13.638899999999995
2022.01.01,2172,27.600000000000001,13.639099999999999
2022.01.01,2172,27.699999999999999,13.639299999999998
2022.01.01,2172,27.8,13.6395
2022.01.01,2172,27.899999999999998,13.639599999999999
2022.01.01,2172,28,13.639799999999999
2022.01.01,2172,28.100000000000001,13.639999999999998
2022.01.01,2172,28.199999999999999,13.640199999999998
2022.01.01,2172,28.3,13.640399999999999
2022.01.01,2172,28.399999999999998,13.640599999999999
2022.01.01,2172,28.5,13.640799999999998
2022.01.01,2172,28.600000000000001,13.641099999999996
2022.01.01,2172,28.699999999999999,13.641299999999995
2022.01.01,2172,28.8,13.641499999999998
2022.01.01,2172,28.899999999999998,13.641799999999998
2022.01.01,2172,29,13.641999999999999
2022.01.01,2172,29.100000000000001,13.642299999999998
2022.01.01,2172,29.199999999999999,13.6425
2022.01.01,2172,29.3,13.642799999999999
2022.01.01,2172,29.399999999999998,13.643099999999998
2022.01.01,2172,29.5,13.643399999999999
2022.01.01,2172,29.600000000000001,13.6437
2022.01.01,2172,29.699999999999999,13.644099999999998
2022.01.01,2172,29.8,13.644399999999999
2022.01.01,2172,29.899999999999998,13.644699999999998
2022.01.01,2172,30,13.645099999999999
2022.01.01,2181,0,1.567
2022.01.01,2181,0.02,1.6355
2022.01.01,2181,0.04,1.8086
2022.01.01,2181,0.06,2.0466
2022.01.01,2181,0.08,2.057
2022.01.01,2181,0.1,2.0747
2022.01.01,2181,0.13,2.1253
2022.01.01,2181,0.17,2.1729
2022.01.01,2181,0.2,2.1912
2022.01.01,2181,0.21,2.1947
2022.01.01,2181,0.25,2.3077
2022.01.01,2181,0.3,2.415799999999999
2022.01.01,2181,0.4,2.522
2022.01.01,2181,0.5,2.6038
2022.01.01,2181,0.6,2.6937
2022.01.01,2181,0.7,2.755
2022.01.01,2181,0.75,2.7884
2022.01.01,2181,0.8,2.8282
2022.01.01,2181,0.9,2.9195
2022.01.01,2181,1,3.0134
2022.01.01,2181,1.1,3.0938
2022.01.01,2181,1.2,3.157
2022.01.01,2181,1.3,3.206
2022.01.01,2181,1.4,3.2438
2022.01.01,2181,1.5,3.2736
2022.01.01,2181,1.6,3.2983
2022.01.01,2181,1.7,3.321
2022.01.01,2181,1.8,3.3446
2022.01.01,2181,1.9,3.372399999999999
2022.01.01,2181,2,3.4072
2022.01.01,2181,2.1,3.4432
2022.01.01,2181,2.2,3.4732
2022.01.01,2181,2.3,3.4982
2022.01.01,2181,2.4,3.5193
2022.01.01,2181,2.5,3.5376
2022.01.01,2181,2.6,3.5541
2022.01.01,2181,2.7,3.5699
2022.01.01,2181,2.8,3.5861
2022.01.01,2181,2.9,3.6037
2022.01.01,2181,3,3.6237
2022.01.01,2181,3.1,3.6465
2022.01.01,2181,3.2,3.6712
2022.01.01,2181,3.3,3.6974
2022.01.01,2181,3.4,3.725
2022.01.01,2181,3.5,3.7535
2022.01.01,2181,3.6,3.7825
2022.01.01,2181,3.7,3.811799999999999
2022.01.01,2181,3.8,3.8409
2022.01.01,2181,3.9,3.8696
2022.01.01,2181,4,3.8975
2022.01.01,2181,4.1,3.9236
2022.01.01,2181,4.200000000000001,3.9475
2022.01.01,2181,4.3,3.9696
2022.01.01,2181,4.400000000000002,3.9902
2022.01.01,2181,4.5,4.009800000000002
2022.01.01,2181,4.6,4.0287
2022.01.01,2181,4.700000000000001,4.0473
2022.01.01,2181,4.8,4.0661
2022.01.01,2181,4.900000000000002,4.0854
2022.01.01,2181,5,4.1056
2022.01.01,2181,5.1,4.124399999999999
2022.01.01,2181,5.200000000000001,4.139600000000001
2022.01.01,2181,5.3,4.1518
2022.01.01,2181,5.400000000000002,4.1617
2022.01.01,2181,5.5,4.169800000000001
2022.01.01,2181,5.6,4.1769
2022.01.01,2181,5.700000000000001,4.183600000000001
2022.01.01,2181,5.8,4.190500000000001
2022.01.01,2181,5.900000000000002,4.1982
2022.01.01,2181,6,4.2075
2022.01.01,2181,6.1,4.216400000000001
2022.01.01,2181,6.200000000000001,4.2233
2022.01.01,2181,6.3,4.2284
2022.01.01,2181,6.400000000000002,4.232000000000002
2022.01.01,2181,6.5,4.234700000000001
2022.01.01,2181,6.6,4.236800000000001
2022.01.01,2181,6.700000000000001,4.238600000000001
2022.01.01,2181,6.8,4.2405
2022.01.01,2181,6.900000000000002,4.2429
2022.01.01,2181,7,4.246200000000001
2022.01.01,2181,7.1,4.2509
2022.01.01,2181,7.200000000000001,4.257
2022.01.01,2181,7.3,4.264400000000001
2022.01.01,2181,7.400000000000002,4.272600000000001
2022.01.01,2181,7.5,4.281600000000001
2022.01.01,2181,7.6,4.2909
2022.01.01,2181,7.700000000000001,4.300500000000001
2022.01.01,2181,7.8,4.31
2022.01.01,2181,7.900000000000002,4.3191
2022.01.01,2181,8,4.327600000000001
2022.01.01,2181,8.099999999999999,4.3351
2022.01.01,2181,8.199999999999999,4.341600000000001
2022.01.01,2181,8.3,4.347100000000001
2022.01.01,2181,8.4,4.3519
2022.01.01,2181,8.5,4.3563
2022.01.01,2181,8.599999999999999,4.3603
2022.01.01,2181,8.699999999999999,4.364099999999999
2022.01.01,2181,8.8,4.368100000000001
2022.01.01,2181,8.9,4.372200000000002
2022.01.01,2181,9,4.3769
2022.01.01,2181,9.099999999999999,4.383300000000001
2022.01.01,2181,9.199999999999999,4.3923
2022.01.01,2181,9.3,4.403500000000001
2022.01.01,2181,9.4,4.416500000000001
2022.01.01,2181,9.5,4.430600000000001
2022.01.01,2181,9.599999999999999,4.4455
2022.01.01,2181,9.699999999999999,4.4608
2022.01.01,2181,9.8,4.475900000000002
2022.01.01,2181,9.9,4.490300000000002
2022.01.01,2181,10,4.503700000000002
2022.01.01,2181,10.099999999999999,4.516
2022.01.01,2181,10.199999999999999,4.527499999999999
2022.01.01,2181,10.3,4.538300000000002
2022.01.01,2181,10.4,4.548700000000002
2022.01.01,2181,10.5,4.558600000000002
2022.01.01,2181,10.599999999999999,4.5684
2022.01.01,2181,10.699999999999999,4.5781
2022.01.01,2181,10.8,4.5878
2022.01.01,2181,10.9,4.5977
2022.01.01,2181,11,4.607899999999999
2022.01.01,2181,11.099999999999999,4.617600000000001
2022.01.01,2181,11.199999999999999,4.626000000000001
2022.01.01,2181,11.3,4.633200000000002
2022.01.01,2181,11.4,4.639700000000002
2022.01.01,2181,11.5,4.645500000000001
2022.01.01,2181,11.599999999999999,4.6509
2022.01.01,2181,11.699999999999999,4.656200000000001
2022.01.01,2181,11.8,4.661500000000001
2022.01.01,2181,11.9,4.667200000000001
2022.01.01,2181,12,4.6734
2022.01.01,2181,12.099999999999999,4.6795
2022.01.01,2181,12.199999999999999,4.684899999999999
2022.01.01,2181,12.3,4.689600000000002
2022.01.01,2181,12.4,4.693900000000001
2022.01.01,2181,12.5,4.6978
2022.01.01,2181,12.599999999999999,4.701400000000002
2022.01.01,2181,12.699999999999999,4.705
2022.01.01,2181,12.8,4.708600000000001
2022.01.01,2181,12.9,4.712500000000001
2022.01.01,2181,13,4.716600000000001
2022.01.01,2181,13.099999999999999,4.7208
2022.01.01,2181,13.199999999999999,4.724899999999999
2022.01.01,2181,13.3,4.7288
2022.01.01,2181,13.4,4.732700000000002
2022.01.01,2181,13.5,4.736400000000001
2022.01.01,2181,13.599999999999999,4.7401
2022.01.01,2181,13.699999999999999,4.7439
2022.01.01,2181,13.8,4.747600000000002
2022.01.01,2181,13.9,4.751300000000002
2022.01.01,2181,14,4.7551
2022.01.01,2181,14.099999999999999,4.759300000000002
2022.01.01,2181,14.199999999999999,4.7639
2022.01.01,2181,14.3,4.768900000000001
2022.01.01,2181,14.4,4.774300000000002
2022.01.01,2181,14.5,4.779900000000002
2022.01.01,2181,14.599999999999999,4.785600000000002
2022.01.01,2181,14.699999999999999,4.791400000000002
2022.01.01,2181,14.8,4.797100000000001
2022.01.01,2181,14.9,4.802800000000001
2022.01.01,2181,15,4.808200000000002
2022.01.01,2182,0,1.567
2022.01.01,2182,0.02,1.6355
2022.01.01,2182,0.04,1.8086
2022.01.01,2182,0.06,2.0466
2022.01.01,2182,0.08,2.057
2022.01.01,2182,0.1,2.0747
2022.01.01,2182,0.13,2.1253
2022.01.01,2182,0.17,2.1729
2022.01.01,2182,0.2,2.1912
2022.01.01,2182,0.21,2.1947
2022.01.01,2182,0.25,2.3077
2022.01.01,2182,0.3,2.415799999999999
2022.01.01,2182,0.4,2.522
2022.01.01,2182,0.5,2.6038
2022.01.01,2182,0.6,2.6937
2022.01.01,2182,0.7,2.755
2022.01.01,2182,0.75,2.7884
2022.01.01,2182,0.8,2.8282
2022.01.01,2182,0.9,2.9195
2022.01.01,2182,1,3.0134
2022.01.01,2182,1.1,3.0937
2022.01.01,2182,1.2,3.1565
2022.01.01,2182,1.3,3.2049
2022.01.01,2182,1.4,3.2421
2022.01.01,2182,1.5,3.2711
2022.01.01,2182,1.6,3.2949
2022.01.01,2182,1.7,3.3167
2022.01.01,2182,1.8,3.339599999999999
2022.01.01,2182,1.9,3.3665
2022.01.01,2182,2,3.4006
2022.01.01,2182,2.1,3.435999999999999
2022.01.01,2182,2.2,3.4653
2022.01.01,2182,2.3,3.4898
2022.01.01,2182,2.4,3.5103
2022.01.01,2182,2.5,3.528
2022.01.01,2182,2.6,3.544
2022.01.01,2182,2.7,3.5592
2022.01.01,2182,2.8,3.5748
2022.01.01,2182,2.9,3.5918
2022.01.01,2182,3,3.6113
2022.01.01,2182,3.1,3.6333
2022.01.01,2182,3.2,3.657
2022.01.01,2182,3.3,3.6821
2022.01.01,2182,3.4,3.7083
2022.01.01,2182,3.5,3.7353
2022.01.01,2182,3.6,3.7628
2022.01.01,2182,3.7,3.7905
2022.01.01,2182,3.8,3.8181
2022.01.01,2182,3.9,3.8453
2022.01.01,2182,4,3.8718
2022.01.01,2182,4.1,3.896599999999999
2022.01.01,2182,4.200000000000001,3.9192
2022.01.01,2182,4.3,3.94
2022.01.01,2182,4.400000000000002,3.9593
2022.01.01,2182,4.5,3.9776
2022.01.01,2182,4.6,3.9953
2022.01.01,2182,4.700000000000001,4.0127
2022.01.01,2182,4.8,4.030200000000001
2022.01.01,2182,4.900000000000002,4.048200000000002
2022.01.01,2182,5,4.0672
2022.01.01,2182,5.1,4.084900000000001
2022.01.01,2182,5.200000000000001,4.099200000000001
2022.01.01,2182,5.3,4.1107
2022.01.01,2182,5.400000000000002,4.120099999999999
2022.01.01,2182,5.5,4.127899999999999
2022.01.01,2182,5.6,4.1346
2022.01.01,2182,5.700000000000001,4.141
2022.01.01,2182,5.8,4.1476
2022.01.01,2182,5.900000000000002,4.155000000000001
2022.01.01,2182,6,4.163800000000001
2022.01.01,2182,6.1,4.1724
2022.01.01,2182,6.200000000000001,4.179000000000002
2022.01.01,2182,6.3,4.184000000000001
2022.01.01,2182,6.400000000000002,4.187700000000001
2022.01.01,2182,6.5,4.1906
2022.01.01,2182,6.6,4.1928
2022.01.01,2182,6.700000000000001,4.194899999999999
2022.01.01,2182,6.8,4.197
2022.01.01,2182,6.900000000000002,4.199600000000002
2022.01.01,2182,7,4.203000000000002
2022.01.01,2182,7.1,4.207600000000002
2022.01.01,2182,7.200000000000001,4.213300000000002
2022.01.01,2182,7.3,4.220100000000001
2022.01.01,2182,7.400000000000002,4.2275
2022.01.01,2182,7.5,4.235600000000001
2022.01.01,2182,7.6,4.244
2022.01.01,2182,7.700000000000001,4.252500000000001
2022.01.01,2182,7.8,4.260900000000001
2022.01.01,2182,7.900000000000002,4.2691
2022.01.01,2182,8,4.276800000000001
2022.01.01,2182,8.099999999999999,4.283600000000001
2022.01.01,2182,8.199999999999999,4.289500000000002
2022.01.01,2182,8.3,4.2946
2022.01.01,2182,8.4,4.299100000000001
2022.01.01,2182,8.5,4.3031
2022.01.01,2182,8.599999999999999,4.3068
2022.01.01,2182,8.699999999999999,4.3104
2022.01.01,2182,8.8,4.314099999999999
2022.01.01,2182,8.9,4.318
2022.01.01,2182,9,4.322300000000001
2022.01.01,2182,9.099999999999999,4.328000000000001
2022.01.01,2182,9.199999999999999,4.3358
2022.01.01,2182,9.3,4.3453
2022.01.01,2182,9.4,4.3561
2022.01.01,2182,9.5,4.367899999999999
2022.01.01,2182,9.599999999999999,4.3803
2022.01.01,2182,9.699999999999999,4.3929
2022.01.01,2182,9.8,4.4055
2022.01.01,2182,9.9,4.417500000000001
2022.01.01,2182,10,4.4287
2022.01.01,2182,10.099999999999999,4.439100000000001
2022.01.01,2182,10.199999999999999,4.449100000000002
2022.01.01,2182,10.3,4.458700000000002
2022.01.01,2182,10.4,4.467800000000001
2022.01.01,2182,10.5,4.476600000000003
2022.01.01,2182,10.599999999999999,4.485000000000002
2022.01.01,2182,10.699999999999999,4.493000000000002
2022.01.01,2182,10.8,4.500700000000001
2022.01.01,2182,10.9,4.508
2022.01.01,2182,11,4.515100000000001
2022.01.01,2182,11.099999999999999,4.5218
2022.01.01,2182,11.199999999999999,4.5282
2022.01.01,2182,11.3,4.5343
2022.01.01,2182,11.4,4.5401
2022.01.01,2182,11.5,4.5457
2022.01.01,2182,11.599999999999999,4.5511
2022.01.01,2182,11.699999999999999,4.556200000000002
2022.01.01,2182,11.8,4.5611
2022.01.01,2182,11.9,4.565800000000001
2022.01.01,2182,12,4.570300000000002
2022.01.01,2182,12.099999999999999,4.574600000000002
2022.01.01,2182,12.199999999999999,4.578700000000002
2022.01.01,2182,12.3,4.5827
2022.01.01,2182,12.4,4.586600000000001
2022.01.01,2182,12.5,4.5903
2022.01.01,2182,12.599999999999999,4.594000000000001
2022.01.01,2182,12.699999999999999,4.597500000000001
2022.01.01,2182,12.8,4.600900000000001
2022.01.01,2182,12.9,4.604300000000001
2022.01.01,2182,13,4.6076
2022.01.01,2182,13.099999999999999,4.6109
2022.01.01,2182,13.199999999999999,4.614200000000001
2022.01.01,2182,13.3,4.617399999999999
2022.01.01,2182,13.4,4.6206
2022.01.01,2182,13.5,4.623800000000001
2022.01.01,2182,13.599999999999999,4.627099999999999
2022.01.01,2182,13.699999999999999,4.6304
2022.01.01,2182,13.8,4.633700000000001
2022.01.01,2182,13.9,4.637100000000001
2022.01.01,2182,14,4.6406
2022.01.01,2182,14.099999999999999,4.644099999999999
2022.01.01,2182,14.199999999999999,4.647800000000001
2022.01.01,2182,14.3,4.651600000000002
2022.01.01,2182,14.4,4.6555
2022.01.01,2182,14.5,4.659500000000001
2022.01.01,2182,14.599999999999999,4.663700000000001
2022.01.01,2182,14.699999999999999,4.668099999999999
2022.01.01,2182,14.8,4.6727
2022.01.01,2182,14.9,4.6774
2022.01.01,2182,15,4.682400000000001
2022.01.01,2191,0,99.999899999999996
2022.01.01,2191,0.08,99.999899999999996
2022.01.01,2191,0.1,99.999899999999996
2022.01.01,2191,0.17,99.999899999999996
2022.01.01,2191,0.2,99.999899999999996
2022.01.01,2191,0.25,99.999899999999996
2022.01.01,2191,0.3,99.999899999999996
2022.01.01,2191,0.4,99.999899999999996
2022.01.01,2191,0.5,99.999899999999996
2022.01.01,2191,0.6,99.999899999999996
2022.01.01,2191,0.7,99.999899999999996
2022.01.01,2191,0.75,99.999899999999996
2022.01.01,2191,0.8,99.999899999999996
2022.01.01,2191,0.9,99.999899999999996
2022.01.01,2191,1,99.999899999999996
2022.01.01,2191,1.1,99.111300000000014
2022.01.01,2191,1.2,96.650699999999986
2022.01.01,2191,1.3,92.925600000000002
2022.01.01,2191,1.4,88.243700000000004
2022.01.01,2191,1.5,82.9127
2022.01.01,2191,1.6,77.240200000000015
2022.01.01,2191,1.7,71.533900000000002
2022.01.01,2191,1.8,66.101500000000001
2022.01.01,2191,1.9,61.250500000000002
2022.01.01,2191,2,57.288600000000002
2022.01.01,2191,2.1,54.191899999999996
2022.01.01,2191,2.2,51.689500000000002
2022.01.01,2191,2.3,49.718000000000003
2022.01.01,2191,2.4,48.214300000000001
2022.01.01,2191,2.5,47.115299999999997
2022.01.01,2191,2.6,46.357700000000001
2022.01.01,2191,2.7,45.878500000000002
2022.01.01,2191,2.8,45.614400000000003
2022.01.01,2191,2.9,45.502300000000005
2022.01.01,2191,3,45.478900000000002
2022.01.01,2191,3.1,45.5088
2022.01.01,2191,3.2,45.5899
2022.01.01,2191,3.3,45.709500000000005
2022.01.01,2191,3.4,45.85459999999999
2022.01.01,2191,3.5,46.012599999999999
2022.01.01,2191,3.6,46.1706
2022.01.01,2191,3.7,46.315699999999999
2022.01.01,2191,3.8,46.435300000000005
2022.01.01,2191,3.9,46.516399999999997
2022.01.01,2191,4,46.546300000000002
2022.01.01,2191,4.1,46.542299999999997
2022.01.01,2191,4.200000000000001,46.531399999999997
2022.01.01,2191,4.3,46.514600000000001
2022.01.01,2191,4.400000000000002,46.493299999999997
2022.01.01,2191,4.5,46.468700000000005
2022.01.01,2191,4.6,46.442
2022.01.01,2191,4.700000000000001,46.414499999999996
2022.01.01,2191,4.8,46.387399999999992
2022.01.01,2191,4.900000000000002,46.362000000000001
2022.01.01,2191,5,46.339399999999997
2022.01.01,2192,0,99.999899999999996
2022.01.01,2192,0.08,99.999899999999996
2022.01.01,2192,0.1,99.999899999999996
2022.01.01,2192,0.17,99.999899999999996
2022.01.01,2192,0.2,99.999899999999996
2022.01.01,2192,0.25,99.999899999999996
2022.01.01,2192,0.3,99.999899999999996
2022.01.01,2192,0.4,99.999899999999996
2022.01.01,2192,0.5,99.999899999999996
2022.01.01,2192,0.6,99.999899999999996
2022.01.01,2192,0.7,99.999899999999996
2022.01.01,2192,0.75,99.999899999999996
2022.01.01,2192,0.8,99.999899999999996
2022.01.01,2192,0.9,99.999899999999996
2022.01.01,2192,1,99.999899999999996
2022.01.01,2192,1.1,99.326400000000006
2022.01.01,2192,1.2,97.453500000000005
2022.01.01,2192,1.3,94.602999999999994
2022.01.01,2192,1.4,90.996400000000022
2022.01.01,2192,1.5,86.855399999999988
2022.01.01,2192,1.6,82.401600000000016
2022.01.01,2192,1.7,77.8566
2022.01.01,2192,1.8,73.44210000000001
2022.01.01,2192,1.9,69.379599999999996
2022.01.01,2192,2,65.890900000000002
2022.01.01,2192,2.1,63.071399999999997
2022.01.01,2192,2.2,60.822000000000002
2022.01.01,2192,2.3,59.0728
2022.01.01,2192,2.4,57.753500000000002
2022.01.01,2192,2.5,56.793999999999996
2022.01.01,2192,2.6,56.124200000000001
2022.01.01,2192,2.7,55.674100000000002
2022.01.01,2192,2.8,55.373399999999996
2022.01.01,2192,2.9,55.152099999999997
2022.01.01,2192,3,54.9401
2022.01.01,2192,3.1,54.733199999999996
2022.01.01,2192,3.2,54.570199999999999
2022.01.01,2192,3.3,54.445399999999999
2022.01.01,2192,3.4,54.353199999999993
2022.01.01,2192,3.5,54.287999999999996
2022.01.01,2192,3.6,54.244199999999999
2022.01.01,2192,3.7,54.215899999999997
2022.01.01,2192,3.8,54.197699999999997
2022.01.01,2192,3.9,54.183799999999997
2022.01.01,2192,4,54.168599999999997
2022.01.01,2192,4.1,54.138900000000006
2022.01.01,2192,4.200000000000001,54.087699999999998
2022.01.01,2192,4.3,54.018799999999998
2022.01.01,2192,4.400000000000002,53.936100000000003
2022.01.01,2192,4.5,53.843299999999999
2022.01.01,2192,4.6,53.744100000000003
2022.01.01,2192,4.700000000000001,53.642400000000002
2022.01.01,2192,4.8,53.542000000000001
2022.01.01,2192,4.900000000000002,53.446599999999996
2022.01.01,2192,5,53.360100000000002
2022.01.01,2201,0,16.843099999999999
2022.01.01,2201,0.08,17.004100000000001
2022.01.01,2201,0.1,17.002599999999997
2022.01.01,2201,0.17,16.975399999999996
2022.01.01,2201,0.2,16.961599999999997
2022.01.01,2201,0.25,16.949899999999999
2022.01.01,2201,0.3,16.960499999999996
2022.01.01,2201,0.4,17.023900000000001
2022.01.01,2201,0.5,17.096699999999998
2022.01.01,2201,0.6,17.154800000000005
2022.01.01,2201,0.7,17.212299999999999
2022.01.01,2201,0.75,17.241099999999999
2022.01.01,2201,0.8,17.267099999999999
2022.01.01,2201,0.9,17.3077
2022.01.01,2201,1,17.345699999999997
2022.01.01,2201,1.1,17.387499999999999
2022.01.01,2201,1.2,17.429399999999997
2022.01.01,2201,1.3,17.471199999999999
2022.01.01,2201,1.4,17.513000000000001
2022.01.01,2201,1.5,17.554800000000003
2022.01.01,2201,1.6,17.596599999999998
2022.01.01,2201,1.7,17.6384
2022.01.01,2201,1.8,17.680199999999999
2022.01.01,2201,1.9,17.722099999999997
2022.01.01,2201,2,17.763899999999999
2022.01.01,2201,2.1,17.803900000000002
2022.01.01,2201,2.2,17.840599999999998
2022.01.01,2201,2.3,17.8747
2022.01.01,2201,2.4,17.906699999999997
2022.01.01,2201,2.5,17.9372
2022.01.01,2201,2.6,17.966699999999995
2022.01.01,2201,2.7,17.995899999999998
2022.01.01,2201,2.8,18.025200000000001
